Model,Train Accuracy,Test Accuracy,Train Precision,Test Precision,Train Recall,Test Recall,Train F1,F1 (Test),Specificity (Test),ROC-AUC (Test),CV F1 Mean,CV F1 Std
RandomForest - SMOTE + Tuned,0.9263742264288315,0.821,0.9247506799637353,0.702865761689291,0.9282854022570076,0.7432216905901117,0.9265146698156054,0.7224806201550388,0.8565185724690458,0.86801623007396,0.8708257348742657,0.050927030590517064
